STATIONS_ID;MESS_DATUM;QN_3;  FX;  FM;QN_4; RSK;RSKF; SDK;SHK_TAG;  NM; VPM;  PM; TMK; UPM; TXK; TNK; TGK;eor
        691;20231215;   10;   9.3;   3.8;    9;   0.0;   6;    0.000;-999;   7.7;   8.8; 1030.50;    6.1;   93.00;    8.4;    3.4;    2.1;eor
        691;20231216;   10;  11.5;   5.8;    9;   0.0;   6;    0.000;-999;   7.9;   9.3; 1034.80;    7.4;   90.00;    9.5;    5.3;    3.0;eor
        691;20231217;   10;  13.5;   6.8;    9;   0.0;   6;    0.100;-999;   6.5;   9.6; 1031.60;    8.7;   85.00;   10.0;    5.3;    3.2;eor
        691;20231218;   10;  12.3;   6.6;    9;   1.6;   6;    0.000;-999;   8.0;   9.1; 1026.40;    7.0;   91.00;    7.7;    6.3;    6.0;eor
        691;20231219;   10;  11.3;   5.9;    9;  14.6;   6;    0.000;-999;   7.7;   9.5; 1015.20;    6.8;   95.00;    8.1;    4.7;    3.1;eor
        691;20231220;   10;  18.5;   7.2;    9;   8.1;   6;    1.200;-999;   6.9;   8.4; 1006.80;    6.0;   89.00;    8.6;    4.5;    2.8;eor
        691;20231221;   10;  27.1;  10.4;    9;  14.5;   6;    0.000;-999;   6.8;   9.3;  990.50;    7.9;   86.00;   10.8;    3.9;    2.7;eor
        691;20231222;   10;  21.1;   9.2;    9;   6.8;   6;    0.000;-999;   7.1;   7.0;  995.40;    4.5;   83.00;    6.4;    3.2;    0.7;eor
        691;20231223;   10;  14.2;   5.6;    9;  17.3;   6;    0.000;-999;   7.3;   8.0; 1001.70;    4.9;   92.00;    9.0;    2.8;    1.5;eor
        691;20231224;   10;  24.0;   9.4;    9;   6.6;   6;    0.000;-999;   7.6;  11.8;  997.90;   10.6;   92.00;   13.0;    8.7;    8.1;eor
        691;20231225;   10;  20.6;   7.6;    9;   9.1;   6;    1.300;-999;   7.6;  10.3; 1001.90;    9.9;   85.00;   12.0;    7.5;    6.8;eor
        691;20231226;   10;  17.0;   8.0;    9;   0.4;   6;    0.700;-999;   7.2;   8.8; 1008.50;    7.7;   83.00;    9.7;    2.3;    0.2;eor
        691;20231227;   10;  12.2;   3.8;    9;   1.9;   6;    0.000;-999;   6.8;   7.4; 1015.30;    3.9;   91.00;    8.7;    0.3;   -2.4;eor
        691;20231228;   10;  18.5;   9.4;    9;   0.9;   6;    0.100;-999;   7.8;   9.2; 1006.50;    9.9;   75.00;   11.1;    7.9;    6.4;eor
        691;20231229;   10;  20.9;   8.4;    9;  11.3;   6;    0.600;-999;   7.1;   9.1; 1002.90;    8.4;   82.00;   10.8;    5.4;    3.9;eor
        691;20231230;   10;  13.0;   6.0;    9;   0.0;   6;    1.400;-999;   7.1;   8.2; 1008.30;    6.7;   83.00;    7.8;    5.4;    3.5;eor
        691;20231231;   10;  13.7;   5.4;    9;   0.3;   6;    0.100;-999;   7.8;   8.4; 1000.00;    7.7;   80.00;   10.1;    6.4;    5.1;eor
        691;20240101;   10;  13.7;   6.3;    9;   3.0;   6;    0.300;-999;   6.5;   8.2; 1000.70;    7.1;   82.00;    8.5;    3.6;    1.9;eor
        691;20240102;   10;  13.2;   4.7;    9;  27.5;   6;    0.000;-999;   7.6;   9.5;  991.40;    7.0;   94.00;   11.3;    3.3;    1.6;eor
        691;20240103;   10;  20.4;   8.5;    9;   4.9;   6;    0.300;-999;   7.7;   9.9;  984.90;    8.9;   86.00;   10.7;    6.8;    6.1;eor
        691;20240104;   10;  14.4;   5.1;    9;   0.6;   6;    0.000;-999;   7.6;   6.5;  999.80;    2.9;   85.00;    6.9;    0.4;   -1.2;eor
        691;20240105;   10;  11.1;   5.2;    9;   8.2;   8;    0.000;-999;   7.8;   6.6; 1000.90;    2.0;   93.00;    2.8;    1.3;    0.9;eor
        691;20240106;   10;  10.8;   5.6;    9;   1.6;   8;    0.000;-999;   8.0;   5.7; 1010.20;    0.2;   92.00;    1.8;   -1.3;   -1.1;eor
        691;20240107;   10;  11.7;   5.5;    9;   0.0;   7;    5.000;-999;   4.7;   4.2; 1025.60;   -1.7;   77.00;    0.1;   -3.3;   -4.6;eor
        691;20240108;   10;  13.4;   5.8;    9;   0.0;   7;    4.300;-999;   4.3;   4.0; 1034.20;   -1.8;   75.00;   -0.4;   -4.1;   -5.1;eor
        691;20240109;   10;   7.7;   3.7;    9;   0.0;   0;    7.400;-999;   0.0;   3.4; 1037.00;   -4.3;   77.00;   -1.3;   -6.9;   -8.4;eor
        691;20240110;   10;   7.2;   3.5;    9;   0.0;   7;    7.400;-999;   0.0;   3.4; 1033.30;   -4.7;   79.00;   -1.8;   -6.6;   -8.7;eor
        691;20240111;   10;   5.1;   2.0;    9;   0.0;   6;    0.000;-999;   7.4;   5.0; 1032.60;   -2.6;   96.00;    1.0;   -6.6;   -7.5;eor
        691;20240112;   10;   8.6;   3.5;    9;   0.0;   6;    0.000;-999;   7.9;   6.7; 1029.30;    1.3;   99.00;    3.2;   -0.9;   -0.7;eor
        691;20240113;   10;  15.9;   7.0;    9;   4.1;   6;    0.000;-999;   7.4;   7.3; 1016.80;    3.3;   95.00;    4.8;    2.2;    1.3;eor
        691;20240114;   10;  15.9;   7.0;    9;   5.2;   8;    1.300;-999;   6.8;   6.8; 1003.50;    2.8;   91.00;    4.4;    0.9;   -0.3;eor
        691;20240115;   10;  14.9;   7.6;    9;   6.7;   8;    0.100;-999;   6.8;   6.0;  996.20;    1.1;   91.00;    2.0;   -0.2;   -0.5;eor
        691;20240116;   10;  10.8;   5.3;    9;   0.1;   8;    0.700;-999;   6.2;   5.2; 1004.00;   -0.4;   88.00;    0.9;   -1.9;   -4.3;eor
        691;20240117;   10;   9.8;   3.2;    9;   0.0;   0;    0.300;-999;   7.7;   4.2;  992.90;   -1.6;   78.00;   -0.7;   -4.7;   -8.2;eor
        691;20240118;   10;   8.2;   2.8;    9;   0.0;   8;    6.700;-999;   2.6;   4.6;  998.90;   -2.8;   92.00;    1.2;   -7.3;  -11.5;eor
        691;20240119;   10;  14.6;   6.9;    9;   0.1;   7;    7.400;-999;   4.0;   5.2; 1014.80;    0.8;   81.00;    2.9;   -1.6;   -3.9;eor
        691;20240120;   10;  13.0;   6.0;    9;   0.0;   0;    5.800;-999;   6.4;   5.2; 1024.40;    0.7;   81.00;    2.3;   -0.6;   -3.3;eor
        691;20240121;   10;  16.5;   6.2;    9;   0.9;   6;    0.200;-999;   7.9;   4.9; 1017.80;    3.1;   62.00;    6.8;    0.0;   -2.0;eor
        691;20240122;   10;  19.7;   9.7;    9;   2.7;   6;    0.400;-999;   7.2;   9.0; 1004.30;    8.7;   79.00;   11.2;    6.5;    4.6;eor
        691;20240123;   10;  17.8;   8.6;    9;   4.7;   6;    0.000;-999;   7.4;   8.0; 1015.80;    7.0;   80.00;   10.4;    5.7;    4.6;eor
        691;20240124;   10;  25.4;  13.0;    9;   2.3;   6;    0.000;-999;   6.7;   9.4; 1012.20;    9.9;   76.00;   12.7;    6.7;    5.1;eor
        691;20240125;   10;  14.6;   5.5;    9;   0.0;   6;    2.800;-999;   6.2;   8.1; 1024.50;    6.2;   85.00;    7.6;    4.0;    1.8;eor
        691;20240126;   10;  22.6;   7.2;    9;   4.6;   6;    0.100;-999;   7.2;   9.2; 1020.60;    7.6;   87.00;   10.9;    3.9;    2.4;eor
        691;20240127;   10;  10.8;   4.0;    9;   0.0;   0;    7.500;-999;   2.2;   6.8; 1032.90;    3.7;   85.00;    7.8;    0.0;   -2.7;eor
        691;20240128;   10;   7.5;   2.9;    9;   0.0;   0;    8.200;-999;   5.2;   5.7; 1029.90;    3.0;   76.00;    7.7;   -1.6;   -3.6;eor
        691;20240129;   10;   7.2;   2.5;    9;   0.0;   0;    6.300;-999;   7.7;   6.5; 1025.90;    5.7;   71.00;   10.9;    1.4;   -2.4;eor
        691;20240130;   10;  14.2;   4.4;    9;   0.1;   6;    0.200;-999;   7.9;   8.6; 1025.70;    6.9;   86.00;   11.0;    2.4;   -1.4;eor
        691;20240131;   10;  16.5;   6.4;    9;   1.6;   6;    0.000;-999;   8.0;   7.0; 1028.40;    5.4;   78.00;    6.7;    3.7;    2.8;eor
        691;20240201;   10;  13.2;   6.4;    9;   0.0;   6;    6.700;-999;   3.2;   7.8; 1025.10;    5.6;   86.00;    8.2;    2.8;    1.1;eor
        691;20240202;   10;  13.9;   7.1;    9;   0.2;   6;    0.000;-999;   7.8;   8.8; 1022.80;    7.0;   88.00;   10.1;    4.6;    4.0;eor
        691;20240203;   10;  16.1;   7.9;    9;   1.6;   6;    0.000;-999;   7.7;  10.5; 1019.50;    9.7;   87.00;   11.3;    6.4;    4.8;eor
        691;20240204;   10;  17.8;   7.8;    9;   7.4;   6;    0.000;-999;   7.7;   9.1; 1015.50;    7.7;   87.00;   10.4;    5.6;    4.0;eor
        691;20240205;   10;  19.7;  11.0;    9;   0.0;   6;    0.000;-999;   7.8;  10.0; 1011.60;    9.5;   84.00;   10.4;    8.4;    7.5;eor
        691;20240206;   10;  19.7;  10.0;    9;  14.6;   6;    0.000;-999;   7.5;  10.4; 1002.80;    9.4;   88.00;   11.5;    4.7;    4.1;eor
        691;20240207;   10;  12.3;   4.4;    9;   0.0;   0;    3.200;-999;   7.6;   6.3; 1002.90;    3.7;   79.00;    6.2;   -1.2;   -3.3;eor
        691;20240208;   10;  11.0;   2.3;    9;   8.1;   8;    0.100;-999;   7.3;   5.8;  999.70;    0.9;   90.00;    4.2;   -1.8;   -3.7;eor
        691;20240209;   10;  12.3;   4.3;    9;   7.0;   6;    0.000;-999;   7.8;   8.6;  987.00;    4.9;   96.00;    9.7;    1.2;    1.0;eor
        691;20240210;   10;   9.3;   3.0;    9;   0.0;   0;    3.200;-999;   7.9;  11.0;  988.60;    9.2;   94.00;   12.1;    6.6;    5.0;eor
        691;20240211;   10;   8.6;   3.3;    9;   6.4;   6;    0.000;-999;   8.0;  10.0;  990.70;    7.1;   99.00;    8.1;    6.4;    6.4;eor
        691;20240212;   10;  13.7;   3.6;    9;   0.6;   6;    1.800;-999;   7.2;   9.0; 1001.70;    6.8;   90.00;    9.5;    4.0;    2.5;eor
        691;20240213;   10;  11.3;   4.5;    9;   5.9;   6;    1.100;-999;   7.1;   7.7; 1014.40;    5.7;   84.00;    8.7;    3.2;    1.8;eor
        691;20240214;   10;   9.8;   4.7;    9;   2.3;   6;    0.000;-999;   7.8;  11.2; 1013.40;    9.2;   94.00;   11.6;    5.9;    5.2;eor
        691;20240215;   10;   9.1;   3.2;    9;   1.1;   6;    0.000;-999;   7.8;  13.2; 1013.70;   11.9;   95.00;   12.7;   11.0;    8.8;eor
        691;20240216;   10;  11.5;   4.6;    9;   0.2;   6;    0.100;-999;   7.9;  11.6; 1012.00;   11.5;   85.00;   14.6;    9.6;    6.9;eor
        691;20240217;   10;  12.0;   4.5;    9;   0.0;   6;    3.300;-999;   6.3;   8.5; 1028.30;    7.6;   81.00;    9.8;    4.0;    1.3;eor
        691;20240218;   10;  12.7;   4.2;    9;  14.3;   6;    0.000;-999;   7.5;   9.9; 1023.20;    7.8;   93.00;    9.7;    4.7;    2.5;eor
        691;20240219;   10;  14.1;   6.5;    9;   4.0;   6;    0.700;-999;   7.6;  10.3; 1021.20;    8.4;   93.00;   11.0;    6.4;    6.2;eor
        691;20240220;   10;  11.5;   5.7;    9;   0.7;   6;    0.500;-999;   8.0;   9.2; 1022.90;    8.0;   86.00;    9.7;    5.3;    4.3;eor
        691;20240221;   10;  12.2;   6.4;    9;   5.2;   6;    0.000;-999;   7.8;   9.5; 1011.40;    8.8;   85.00;   10.3;    7.3;    6.6;eor
        691;20240222;   10;  26.6;   6.3;    9;   0.8;   6;    1.400;-999;   7.7;  10.8;  987.60;   10.2;   87.00;   12.3;    7.4;    6.8;eor
        691;20240223;   10;  22.5;   7.7;    9;   0.3;   6;    2.600;-999;   6.8;   7.2;  990.30;    6.5;   75.00;    8.9;    4.3;    2.2;eor
        691;20240224;   10;  12.9;   3.9;    9;   1.2;   6;    2.600;-999;   6.9;   7.0;  998.70;    5.1;   79.00;    9.0;    2.3;   -0.4;eor
        691;20240225;   10;  11.1;   3.5;    9;   0.2;   6;    1.200;-999;   7.5;   7.4; 1001.80;    5.1;   84.00;    8.7;    2.1;   -0.5;eor
        691;20240226;   10;  11.1;   4.5;    9;   0.0;   0;    0.800;-999;   7.6;   7.3; 1007.70;    3.9;   90.00;    7.4;    1.0;   -1.5;eor
        691;20240227;   10;   7.2;   2.5;    9;   0.0;   0;    0.300;-999;   7.5;   6.7; 1018.10;    3.5;   86.00;    5.8;    1.1;   -1.9;eor
        691;20240228;   10;   7.4;   2.7;    9;   0.0;   6;    0.000;-999;   7.0;   6.9; 1019.90;    2.8;   91.00;    6.4;   -1.0;   -3.1;eor
        691;20240229;   10;  10.3;   4.7;    9;   0.0;   0;    3.800;-999;   7.8;   6.9; 1010.60;    7.4;   68.00;   12.2;    2.4;    0.1;eor
        691;20240301;   10;   9.4;   3.9;    9;   0.0;   0;    2.400;-999;   7.0;   8.2; 1003.30;    7.3;   79.00;   11.1;    3.1;    0.9;eor
        691;20240302;   10;   8.4;   4.0;    9;   0.0;   0;    8.100;-999;   7.3;   8.5; 1002.90;    9.2;   73.00;   13.9;    5.4;    3.3;eor
        691;20240303;   10;   7.7;   3.8;    9;   0.0;   0;    8.400;-999;   3.7;   9.2; 1003.30;    9.2;   80.00;   14.0;    3.9;    1.9;eor
        691;20240304;   10;   5.7;   2.0;    9;   2.7;   6;    0.700;-999;   7.5;  10.1; 1009.70;    8.4;   92.00;   11.7;    4.5;    1.8;eor
        691;20240305;   10;  10.1;   4.4;    9;   2.7;   6;    0.000;-999;   8.0;   7.5; 1015.60;    5.7;   82.00;    8.1;    3.8;    3.4;eor
        691;20240306;   10;   7.4;   3.8;    9;   0.0;   0;    1.500;-999;   5.6;   6.6; 1023.80;    5.0;   76.00;    9.0;    1.5;   -0.2;eor
        691;20240307;   10;   8.6;   3.9;    9;   0.0;   0;    0.500;-999;   4.4;   6.5; 1025.80;    2.9;   86.00;    5.4;    0.3;   -1.4;eor
        691;20240308;   10;  12.3;   5.7;    9;   0.0;   0;   10.400;-999;   0.0;   5.5; 1017.00;    4.0;   68.00;    8.9;   -0.8;   -2.1;eor
        691;20240309;   10;  12.3;   5.3;    9;   0.0;   0;   10.200;-999;   1.0;   6.2; 1006.20;    5.1;   71.00;    9.4;    1.2;   -1.3;eor
        691;20240310;   10;  12.9;   5.8;    9;   0.0;   0;    4.100;-999;   6.4;   7.8; 1001.20;    7.2;   77.00;   11.8;    2.6;    1.1;eor
        691;20240311;   10;  10.1;   4.1;    9;   0.0;   6;    0.200;-999;   7.6;   8.6; 1002.60;    8.7;   76.00;   11.3;    5.9;    2.1;eor
        691;20240312;   10;   8.2;   2.7;    9;   0.0;   6;    0.400;-999;   7.0;   9.1; 1012.20;    7.5;   87.00;   10.6;    5.0;    1.0;eor
        691;20240313;   10;   9.3;   3.1;    9;   0.1;   6;    0.300;-999;   7.5;  10.0; 1013.80;    7.9;   92.00;   10.9;    2.3;   -0.4;eor
        691;20240314;   10;  11.7;   4.3;    9;   0.0;   0;    7.100;-999;   7.9;  11.1; 1010.90;   12.7;   76.00;   17.3;   10.3;    8.7;eor
        691;20240315;   10;  12.7;   4.5;    9;   7.2;   6;    1.500;-999;   7.7;  11.9; 1006.20;   12.4;   83.00;   16.4;    9.8;    6.5;eor
        691;20240316;   10;  14.6;   5.9;    9;   0.1;   6;    4.300;-999;   4.6;   8.4; 1015.30;    7.9;   78.00;   11.4;    1.3;   -1.6;eor
        691;20240317;   10;  10.3;   2.8;    9;   0.0;   6;    5.800;-999;   6.7;   7.0; 1022.30;    6.1;   76.00;   10.6;    0.3;   -2.7;eor
        691;20240318;   10;  11.0;   4.6;    9;   0.2;   6;    0.100;-999;   7.8;   7.3; 1017.20;    7.4;   70.00;    9.8;    4.8;    4.4;eor
        691;20240319;   10;   6.5;   2.9;    9;   0.2;   6;    1.200;-999;   7.9;   8.9; 1018.30;    9.7;   72.00;   15.0;    4.9;    3.2;eor
        691;20240320;   10;   4.6;   1.3;    9;   1.3;   6;    2.600;-999;   7.8;  11.4; 1018.40;   12.2;   81.00;   16.4;    7.8;    6.1;eor
        691;20240321;   10;  13.9;   4.8;    9;   0.0;   6;    1.100;-999;   7.8;  10.0; 1020.40;    9.2;   86.00;   11.5;    6.6;    4.7;eor
        691;20240322;   10;  14.2;   5.0;    9;   2.0;   6;    0.000;-999;   7.8;  10.6; 1013.50;    9.4;   89.00;   11.2;    5.8;    4.8;eor
        691;20240323;   10;  19.0;   4.9;    9;   2.0;   6;    6.200;-999;   5.4;   7.5; 1005.10;    5.6;   83.00;    9.5;    3.3;    1.9;eor
        691;20240324;   10;  15.6;   6.8;    9;  14.2;   6;    0.300;-999;   7.3;   7.9;  998.30;    5.4;   88.00;    7.8;    3.1;    1.8;eor
        691;20240325;   10;  11.1;   3.6;    9;   0.0;   6;    3.800;-999;   7.1;   7.3; 1004.10;    6.6;   76.00;   10.6;    2.4;    0.0;eor
        691;20240326;   10;  11.7;   4.9;    9;   0.0;   0;    4.200;-999;   7.7;   7.0;  995.00;    7.3;   69.00;   10.7;    2.3;    0.8;eor
        691;20240327;   10;   8.4;   3.0;    9;  11.4;   6;    6.500;-999;   7.4;   9.0;  986.80;   10.1;   74.00;   16.2;    4.2;    1.8;eor
        691;20240328;   10;  18.5;   4.3;    9;   2.8;   6;    2.400;-999;   6.7;   9.1;  987.00;    7.8;   86.00;   12.3;    5.7;    5.2;eor
        691;20240329;   10;  11.3;   4.5;    9;   0.1;   6;    1.300;-999;   7.0;   9.6;  994.60;   10.0;   77.00;   14.5;    6.5;    4.8;eor
        691;20240330;   10;   7.5;   3.3;    9;   0.0;   0;    2.200;-999;   7.4;  11.3;  997.40;   12.7;   77.00;   19.5;    7.4;    4.9;eor
        691;20240331;   10;   8.7;   2.6;    9;   1.2;   6;    2.300;-999;   7.7;  10.8;  998.80;   10.5;   85.00;   13.9;    7.6;    5.2;eor
        691;20240401;   10;   9.8;   3.6;    9;  13.1;   6;    0.000;-999;   7.5;  11.1;  994.90;    9.8;   92.00;   11.3;    8.1;    6.9;eor
        691;20240402;   10;  13.2;   6.2;    9;   0.1;   6;    4.000;-999;   7.0;  10.0; 1002.80;   10.0;   82.00;   12.6;    7.6;    5.9;eor
        691;20240403;   10;   9.1;   3.5;    9;   6.0;   6;    0.000;-999;   7.8;  11.4; 1004.50;   10.3;   91.00;   12.2;    8.6;    8.0;eor
        691;20240404;   10;  19.9;   5.5;    9;   6.2;   6;    1.500;-999;   7.6;  11.1; 1004.00;   11.3;   83.00;   15.1;    8.2;    6.9;eor
        691;20240405;   10;  14.7;   4.8;    9;   3.0;   6;    1.800;-999;   7.2;  12.2; 1008.10;   12.8;   82.00;   16.3;    8.8;    5.9;eor
        691;20240406;   10;  11.0;   3.9;    9;   0.0;   0;    5.400;-999;   7.4;  13.7; 1010.40;   16.6;   73.00;   22.9;    9.4;    7.1;eor
        691;20240407;   10;  13.4;   4.7;    9;   5.2;   6;    8.700;-999;   6.6;  12.0; 1011.80;   17.0;   63.00;   21.2;   12.8;   10.1;eor
        691;20240408;   10;   7.2;   2.1;    9;   0.0;   6;    4.100;-999;   7.1;  14.5; 1009.20;   15.1;   85.00;   18.9;   12.4;   10.2;eor
        691;20240409;   10;  14.9;   5.3;    9;   1.4;   6;    0.100;-999;   7.4;  12.1; 1008.30;   13.1;   79.00;   16.3;    9.1;    7.9;eor
        691;20240410;   10;  15.3;   5.3;    9;   0.0;   6;    5.600;-999;   4.9;   9.0; 1024.70;   10.6;   71.00;   14.8;    6.6;    3.6;eor
        691;20240411;   10;   9.9;   4.6;    9;   2.3;   6;    0.000;-999;   7.8;  11.3; 1029.10;   11.9;   80.00;   14.5;    8.3;    6.8;eor
        691;20240412;   10;  12.7;   4.8;    9;   0.0;   0;    4.100;-999;   7.8;  13.0; 1027.50;   14.9;   77.00;   19.3;   11.4;    8.1;eor
        691;20240413;   10;  15.9;   5.0;    9;   0.0;   0;    9.300;-999;   7.7;  13.7; 1020.70;   16.3;   74.00;   21.5;   11.3;    9.0;eor
        691;20240414;   10;  14.2;   6.0;    9;   0.0;   0;    8.000;-999;   7.5;   8.7; 1018.40;   11.6;   64.00;   15.0;    6.0;    5.0;eor
        691;20240415;   10;  16.1;   5.2;    9;   4.1;   6;    4.200;-999;   7.0;   8.4; 1003.90;    8.0;   79.00;   13.6;    4.3;    3.6;eor
        691;20240416;   10;  11.1;   4.9;    9;   0.5;   6;    2.000;-999;   6.9;   8.1; 1000.60;    7.2;   80.00;   10.9;    4.2;    2.6;eor
        691;20240417;   10;  11.1;   3.4;    9;   0.3;   6;    4.600;-999;   7.0;   7.6; 1009.20;    6.3;   80.00;   10.3;    1.6;   -0.4;eor
        691;20240418;   10;  12.5;   3.7;    9;   5.2;   6;    6.100;-999;   5.4;   7.3; 1015.50;    6.5;   77.00;   12.6;   -0.8;   -2.1;eor
        691;20240419;   10;  17.3;   7.5;    9;   1.8;   6;    3.000;-999;   7.5;   8.5; 1004.80;    7.6;   82.00;   11.2;    5.0;    4.5;eor
        691;20240420;   10;  10.3;   4.1;    9;   0.7;   6;    7.600;-999;   6.0;   6.3; 1016.70;    6.7;   65.00;   10.7;    0.9;   -1.4;eor
        691;20240421;   10;  12.9;   4.3;    9;   0.0;   0;    8.600;-999;   5.6;   6.2; 1023.80;    5.7;   70.00;   10.6;    1.1;   -0.7;eor
        691;20240422;   10;   7.0;   2.3;    9;   0.0;   6;    5.700;-999;   7.1;   5.6; 1024.40;    4.5;   69.00;    8.9;   -0.3;   -3.3;eor
        691;20240423;   10;  12.9;   2.9;    9;   1.9;   6;    5.700;-999;   5.3;   5.8; 1017.40;    4.6;   72.00;    9.8;   -2.7;   -4.8;eor
        691;20240424;   10;  11.7;   3.9;    9;   7.4;   6;    2.100;-999;   7.3;   7.4; 1004.60;    5.0;   85.00;    8.4;    1.8;    0.5;eor
        691;20240425;   10;  11.1;   3.5;    9;   4.0;   6;    3.200;-999;   7.5;   7.2; 1003.40;    5.8;   79.00;   10.6;    0.7;   -1.1;eor
        691;20240426;   10;   9.8;   3.6;    9;   0.6;   6;    4.700;-999;   7.1;   8.2; 1003.40;    7.8;   79.00;   12.9;    4.3;    2.3;eor
        691;20240427;   10;  11.5;   3.2;    9;   1.9;   6;    7.400;-999;   7.1;  10.6; 1007.30;   11.5;   78.00;   17.6;    5.0;    3.4;eor
        691;20240428;   10;  14.1;   5.1;    9;   0.0;   6;    4.100;-999;   7.8;  10.4; 1009.20;   14.8;   62.00;   20.7;    8.2;    5.1;eor
        691;20240429;   10;  10.8;   3.1;    9;   0.0;   6;    9.900;-999;   6.2;  10.0; 1020.00;   13.8;   66.00;   19.6;    4.2;    1.8;eor
        691;20240430;   10;   7.9;   3.3;    9;   0.0;   0;   11.300;-999;   5.8;  13.6; 1016.10;   18.7;   64.00;   24.8;   13.5;   12.2;eor
        691;20240501;    3;  10.6;   4.2;    3;   0.0;   0;   12.300;-999;   3.9;  14.0; 1007.70;   19.4;   65.00;   25.8;   12.4;   10.8;eor
        691;20240502;    3;  13.5;   5.2;    3;   0.0;   0;   13.700;-999;   2.7;  13.3; 1001.40;   20.3;   57.00;   26.0;   14.1;   12.7;eor
        691;20240503;    3;  10.3;   4.2;    3;   0.0;   6;    0.400;-999;   6.3;  13.1; 1008.10;   14.6;   79.00;   17.7;   10.3;    9.3;eor
        691;20240504;    3;   6.7;   2.3;    3;   6.7;   6;    7.300;-999;   7.4;  10.6; 1014.00;   13.5;   71.00;   18.6;    7.2;    4.5;eor
        691;20240505;    3;  15.1;   5.1;    3;   1.0;   6;    1.900;-999;   7.0;  11.5; 1006.90;   11.5;   85.00;   14.7;    6.2;    3.6;eor
        691;20240506;    3;   7.7;   2.1;    3;   0.0;   0;   10.800;-999;   5.8;   9.8; 1009.40;   12.4;   71.00;   20.1;    3.3;    1.9;eor
        691;20240507;    3;   7.7;   2.4;    3;   0.3;   6;    3.200;-999;   7.0;  11.6; 1018.50;   12.6;   80.00;   17.7;    8.1;    5.6;eor
        691;20240508;    3;   8.1;   2.7;    3;   0.0;   0;   13.400;-999;   2.0;   9.6; 1025.70;   13.4;   65.00;   19.8;    5.9;    3.8;eor
        691;20240509;    3;   6.7;   2.4;    3;   0.0;   0;    8.100;-999;   6.1;  11.4; 1026.20;   12.8;   79.00;   19.6;    5.1;    3.9;eor
        691;20240510;    3;   9.3;   2.8;    3;   0.0;   0;   14.000;-999;   5.0;  12.0; 1023.80;   14.4;   75.00;   20.4;    6.8;    5.7;eor
        691;20240511;    3;   8.6;   3.3;    3;   0.0;   0;   13.000;-999;   2.7;  10.8; 1023.30;   15.6;   63.00;   21.4;   11.0;    8.1;eor
        691;20240512;    3;  10.8;   4.5;    3;   0.0;   0;   14.700;-999;   1.0;  11.2; 1019.40;   16.0;   64.00;   21.5;    9.2;    7.2;eor
        691;20240513;    3;  12.2;   4.9;    3;   0.0;   0;   14.800;-999;   0.4;  11.2; 1012.50;   19.6;   50.00;   26.3;   12.4;   10.3;eor
        691;20240514;    3;  14.7;   5.8;    3;   0.0;   0;   15.200;-999;   0.0;   9.5; 1009.00;   20.6;   40.00;   26.1;   14.0;   12.1;eor
        691;20240515;    3;  18.0;   6.2;    3;   0.0;   0;   14.500;-999;   0.0;   9.2; 1007.50;   21.0;   38.00;   26.9;   13.7;   11.5;eor
        691;20240516;    3;  14.1;   5.6;    3;   0.0;   6;    9.500;-999;   4.0;  12.0; 1006.40;   19.7;   53.00;   24.7;   15.2;   13.3;eor
        691;20240517;    3;  12.7;   4.9;    3;   0.0;   6;   10.500;-999;   6.3;  11.1; 1007.60;   20.4;   48.00;   25.6;   15.5;   12.4;eor
        691;20240518;    3;  11.3;   3.3;    3;   5.2;   6;    5.200;-999;   6.3;  12.1; 1009.80;   17.4;   63.00;   22.9;   13.5;   10.4;eor
        691;20240519;    3;   8.2;   2.0;    3;   6.2;   6;    2.800;-999;   6.3;  14.4; 1009.40;   14.9;   86.00;   20.4;    9.6;    8.3;eor
        691;20240520;    3;   9.6;   2.1;    3;   0.0;   6;    6.500;-999;   6.3;  14.6; 1010.80;   16.4;   80.00;   21.4;    9.3;    8.3;eor
        691;20240521;    3;  12.0;   5.2;    3;   9.0;   6;   10.400;-999;   4.8;  15.8; 1008.80;   19.1;   73.00;   24.8;   12.7;   11.7;eor
        691;20240522;    3;   8.1;   2.8;    3;   5.9;   6;    0.000;-999;   7.7;  16.6; 1007.40;   16.1;   91.00;   18.5;   13.7;   12.9;eor
        691;20240523;    3;   9.8;   3.1;    3;   0.0;   0;   10.800;-999;   4.5;  13.9; 1013.80;   16.1;   77.00;   19.9;   11.5;    9.1;eor
        691;20240524;    3;  12.7;   2.7;    3;  32.6;   6;   10.000;-999;   5.7;  14.4; 1018.00;   16.7;   78.00;   23.7;    9.2;    7.1;eor
        691;20240525;    3;   7.2;   2.6;    3;   0.0;   6;    3.500;-999;   7.3;  16.0; 1016.50;   17.0;   83.00;   21.7;   12.5;   11.2;eor
        691;20240526;    3;  12.9;   2.2;    3;   0.6;   6;   10.500;-999;   5.2;  15.0; 1015.60;   18.2;   74.00;   24.3;    9.7;    9.3;eor
        691;20240527;    3;   6.7;   2.4;    3;   4.4;   6;    4.500;-999;   7.6;  15.0; 1015.60;   16.6;   80.00;   20.8;   13.0;   12.3;eor
        691;20240528;    3;  10.8;   4.0;    3;   5.6;   6;    7.600;-999;   6.0;  12.4; 1015.30;   15.1;   74.00;   19.4;   11.0;   10.3;eor
